Index,Company,TypeName,Inches,screen_resolution,has_ips_panel,is_touchscreen,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,secondary_storage,gpu_brand,gpu_name,OpSys,Weight,Price
1224,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.1,4,HDD,1024,0,Intel, HD Graphics 500,windows,2,18062
1225,Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia, GeForce GTX 970M,windows,4,101232
1226,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,HDD,500,0,Intel, HD Graphics 520,windows,2.3,26107
1227,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,1024,0,AMD, Radeon R5 M330,windows,2.3,47686
1228,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia, GeForce GTX 960M,windows,2.4,65481
1229,Lenovo,2 in 1 Convertible,14,Full HD,0,1,1080,1920,Intel,Core i5,2.3,4,SSD,128,0,Intel, HD Graphics 520,windows,1.8,44383
1230,Asus,Ultrabook,13.3,Full HD,1,0,1080,1920,Intel,Core M,0.9,8,SSD,512,0,Intel, HD Graphics 515,windows,1.2,38841
1231,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.4,6,HDD,1024,0,Intel, HD Graphics 620,windows,2.3,24456
1232,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel, HD Graphics 400,linux,2.4,15398
1233,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,HDD,500,0,Intel, HD Graphics,windows,2.2,20193
1234,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia, GeForce GTX 960M,windows,2.6,47899
1235,HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A9-Series 9410,2.9,6,SSD,1024,0,AMD, Radeon R7 M440,windows,2,29303
1236,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.7,8,HDD,1024,0,AMD, Radeon R5 M430,linux,2.3,42943
1237,HP,Netbook,11.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel, HD Graphics 400,windows,1.2,11136
1238,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.5,4,HDD,500,0,Nvidia, GeForce 920M,windows,2.2,38379
1239,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.5,4,SSD,128,0,Intel, HD Graphics 520,windows,1.8,33993
1240,Lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.5,16,SSD,512,0,Intel, HD Graphics 520,windows,1.3,79867
1241,Lenovo,Notebook,14,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,64,0,Intel, HD Graphics,windows,1.5,12201
1242,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.5,6,HDD,1024,0,AMD, Radeon R5 M330,windows,2.2,40706
1243,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel, HD Graphics,windows,2.2,19660
1244,Asus,Ultrabook,13.3,Full HD,1,0,1080,1920,Intel,Core M,0.9,8,SSD,512,0,Intel, HD Graphics 515,windows,1.2,38841
1245,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.4,6,HDD,1024,0,Intel, HD Graphics 620,windows,2.3,24456
1246,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel, HD Graphics 400,linux,2.4,15398
1247,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,HDD,500,0,Intel, HD Graphics,windows,2.2,20193
1248,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia, GeForce GTX 960M,windows,2.6,47899
1249,HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A9-Series 9410,2.9,6,SSD,1024,0,AMD, Radeon R7 M440,windows,2,29303
1250,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.7,8,HDD,1024,0,AMD, Radeon R5 M430,linux,2.3,42943
1251,HP,Netbook,11.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel, HD Graphics 400,windows,1.2,11136
1252,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.5,4,HDD,500,0,Nvidia, GeForce 920M,windows,2.2,38379
1253,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.5,4,SSD,128,0,Intel, HD Graphics 520,windows,1.8,33993
1254,Lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.5,16,SSD,512,0,Intel, HD Graphics 520,windows,1.3,79867
1255,Lenovo,Notebook,14,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,64,0,Intel, HD Graphics,windows,1.5,12201
1256,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.5,6,HDD,1024,0,AMD, Radeon R5 M330,windows,2.2,40706
1257,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel, HD Graphics,windows,2.2,19660
1258,Asus,Ultrabook,13.3,Full HD,1,0,1080,1920,Intel,Core M,0.9,8,SSD,512,0,Intel, HD Graphics 515,windows,1.2,38841
1259,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.4,6,HDD,1024,0,Intel, HD Graphics 620,windows,2.3,24456
1260,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel, HD Graphics 400,linux,2.4,15398
1261,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,HDD,500,0,Intel, HD Graphics,windows,2.2,20193
1262,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia, GeForce GTX 960M,windows,2.6,47899
1263,HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A9-Series 9410,2.9,6,SSD,1024,0,AMD, Radeon R7 M440,windows,2,29303
1264,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.7,8,HDD,1024,0,AMD, Radeon R5 M430,linux,2.3,42943
1265,HP,Netbook,11.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel, HD Graphics 400,windows,1.2,11136
1266,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.5,4,HDD,500,0,Nvidia, GeForce 920M,windows,2.2,38379
1267,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.5,4,SSD,128,0,Intel, HD Graphics 520,windows,1.8,33993
1268,Lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.5,16,SSD,512,0,Intel, HD Graphics 520,windows,1.3,79867
1269,Lenovo,Notebook,14,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,64,0,Intel, HD Graphics,windows,1.5,12201
1270,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.5,6,HDD,1024,0,AMD, Radeon R5 M330,windows,2.2,40706
1271,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel, HD Graphics,windows,2.2,19660
